system:index,country,date,NO2,SO2,CO,O3,year
gen_058339,Zimbabwe,2018/04/29,3.31E-05,0.000130264,0.036370462,0.139266473,2018
gen_058340,Botswana,2018/05/19,2.22E-05,9.79E-05,0.030669276,0.116873591,2018
gen_058341,South Africa,2018/12/10,6.72E-05,,,0.139365025,2018
gen_058342,Swaziland,2026/10/22,2.96E-05,0.000126814,0.030753393,0.144232287,2026
gen_058343,Botswana,2020/11/10,2.01E-05,,0.02405369,0.132974192,2020
gen_058344,Mozambique,2025/12/17,2.37E-05,0.000112251,0.033515564,0.097902402,2025
gen_058345,Mozambique,2026/05/01,2.87E-05,0.000127837,0.041841559,0.134718575,2026
gen_058346,Lesotho,2027/01/31,2.48E-05,,0.036636458,0.142026001,2027
gen_058347,Botswana,2027/12/01,2.46E-05,7.94E-05,,,2027
gen_058348,Zimbabwe,2022/07/20,2.93E-05,0.000133747,0.03377526,0.119090258,2022
gen_058349,Zimbabwe,2019/02/10,3.80E-05,0.000134931,0.038813062,0.151024269,2019
gen_058350,Botswana,2026/05/12,2.60E-05,0.000118341,0.036189866,,2026
gen_058351,Lesotho,2024/06/11,2.88E-05,9.21E-05,0.026310358,0.10657475,2024
gen_058352,Mozambique,2022/10/13,2.74E-05,0.00010736,0.028294337,0.110799111,2022
gen_058353,Lesotho,2027/05/13,3.00E-05,9.78E-05,0.032180042,0.155311516,2027
gen_058354,Botswana,2022/10/31,2.68E-05,7.37E-05,0.030843074,0.109787075,2022
gen_058355,South Africa,2021/02/05,5.99E-05,0.000302531,0.057258435,0.161330131,2021
gen_058356,Mozambique,2021/05/08,3.07E-05,8.40E-05,0.032648823,0.125965396,2021
gen_058357,Swaziland,2027/04/10,3.43E-05,0.000146352,0.041539366,0.116219789,2027
gen_058358,Lesotho,2022/04/12,2.55E-05,0.000104643,0.035697986,0.114906026,2022
gen_058359,South Africa,2022/08/31,7.67E-05,0.000217753,0.044095936,0.1303196,2022
gen_058360,Lesotho,2025/06/22,3.09E-05,0.000101148,0.030176481,0.108512416,2025
gen_058361,Botswana,2021/06/18,2.44E-05,9.83E-05,0.033520622,0.134643315,2021
gen_058362,Swaziland,2019/03/09,3.52E-05,0.000138393,0.039288492,0.114294194,2019
gen_058363,Swaziland,2026/02/26,3.17E-05,0.000112371,,0.139653325,2026
gen_058364,South Africa,2024/11/02,5.83E-05,0.000208816,0.048160266,0.131449496,2024
gen_058365,Botswana,2019/01/07,1.48E-05,8.94E-05,0.028913725,0.122041529,2019
gen_058366,Swaziland,2019/11/13,,0.000107867,,0.101368294,2019
gen_058367,South Africa,2022/11/18,6.20E-05,0.00021446,0.046275745,0.151181256,2022
gen_058368,Mozambique,2021/01/12,2.57E-05,9.54E-05,0.028801237,0.138985285,2021
gen_058369,South Africa,2020/01/15,5.65E-05,0.000244203,0.053596559,0.15991063,2020
gen_058370,Botswana,2027/03/07,3.02E-05,8.62E-05,0.027459084,0.116061939,2027
gen_058371,Lesotho,2022/08/12,3.05E-05,8.49E-05,0.037398311,0.126297228,2022
gen_058372,Botswana,2018/02/01,2.44E-05,8.57E-05,0.03120198,0.139524757,2018
gen_058373,Mozambique,2023/04/09,3.03E-05,,0.03758567,0.142200366,2023
gen_058374,Zimbabwe,2021/02/14,3.56E-05,0.000122197,0.042170872,0.131881246,2021
gen_058375,Botswana,2024/03/30,2.78E-05,8.49E-05,0.032763425,0.148388095,2024
gen_058376,Mozambique,2019/08/18,3.03E-05,7.98E-05,0.033466292,0.114611596,2019
gen_058377,Lesotho,2019/06/02,2.31E-05,8.19E-05,,0.111936084,2019
gen_058378,Zimbabwe,2019/06/12,3.44E-05,0.000114213,0.04207988,0.131697001,2019
gen_058379,South Africa,2026/01/17,6.88E-05,0.000288458,0.055153096,0.148205047,2026
gen_058380,Lesotho,2026/07/28,2.24E-05,8.61E-05,,0.137173748,2026
gen_058381,Lesotho,2027/03/09,2.56E-05,8.09E-05,0.030387152,0.149704692,2027
gen_058382,South Africa,2020/01/15,6.36E-05,,0.051380453,0.133017393,2020
gen_058383,Botswana,2026/11/07,2.55E-05,9.02E-05,0.0304512,0.105785971,2026
gen_058384,Botswana,2019/04/30,2.19E-05,6.06E-05,0.02925051,0.13702773,2019
gen_058385,Swaziland,2023/09/28,3.55E-05,,0.030980565,,2023
gen_058386,Swaziland,2020/08/31,3.24E-05,0.000114383,0.038870707,0.10320012,2020
gen_058387,Swaziland,2024/09/28,4.37E-05,0.000142035,0.038332234,,2024
gen_058388,Lesotho,2021/04/20,2.40E-05,0.000120227,0.030434781,0.162393973,2021
gen_058389,Zimbabwe,2027/01/24,3.33E-05,0.000111214,0.035757791,0.145136962,2027
gen_058390,Lesotho,2023/05/11,2.34E-05,0.000117053,0.03635751,,2023
gen_058391,Zimbabwe,2019/01/27,3.33E-05,0.000115953,0.03577728,0.127247452,2019
gen_058392,Lesotho,2022/05/28,1.81E-05,9.18E-05,0.020982842,0.146518034,2022
gen_058393,Mozambique,2025/01/25,2.45E-05,0.00011966,,0.128736757,2025
gen_058394,Zimbabwe,2023/09/18,3.25E-05,0.000111202,0.037384,0.113178139,2023
gen_058395,Mozambique,2023/09/08,,9.93E-05,0.036230413,0.088901643,2023
gen_058396,Swaziland,2022/09/20,4.00E-05,0.000118069,0.051816657,0.128499245,2022
gen_058397,South Africa,2025/03/07,7.79E-05,0.000244647,0.053739362,0.159682077,2025
gen_058398,Botswana,2025/11/09,2.00E-05,6.30E-05,0.026215136,,2025
gen_058399,Swaziland,2019/12/18,3.33E-05,0.000129451,,0.141865103,2019
gen_058400,Mozambique,2026/06/22,,0.000107576,0.036202571,0.134044356,2026
gen_058401,Mozambique,2020/12/22,2.47E-05,8.56E-05,0.030605534,0.143131224,2020
gen_058402,Lesotho,2018/11/27,2.25E-05,8.97E-05,0.028639868,0.157505081,2018
gen_058403,Zimbabwe,2027/03/02,3.69E-05,0.000150001,,0.159223624,2027
gen_058404,South Africa,2018/08/07,6.49E-05,0.000229792,0.048751308,0.110914901,2018
gen_058405,South Africa,2018/12/07,,0.000178153,0.049338706,0.14126279,2018
gen_058406,South Africa,2024/06/11,5.54E-05,0.000249065,0.051922318,0.143110955,2024
gen_058407,Lesotho,2027/04/04,2.29E-05,,0.040348982,0.157190167,2027
gen_058408,South Africa,2021/12/13,6.48E-05,0.000276483,0.053466114,0.147516114,2021
gen_058409,Swaziland,2025/03/16,3.47E-05,0.000150131,,0.134396351,2025
gen_058410,Botswana,2025/08/17,2.62E-05,8.85E-05,0.035353291,0.146349709,2025
gen_058411,Botswana,2020/07/27,2.54E-05,7.65E-05,0.024407188,0.123720877,2020
gen_058412,Botswana,2027/03/24,2.60E-05,0.000103614,0.031068489,0.150807489,2027
gen_058413,Zimbabwe,2024/12/10,2.91E-05,0.000123826,0.036931739,0.131885774,2024
gen_058414,South Africa,2025/08/22,6.67E-05,0.000223361,0.071133178,0.134949527,2025
gen_058415,Mozambique,2026/12/30,3.05E-05,0.000107307,0.036795584,0.142945141,2026
gen_058416,Lesotho,2018/02/19,,0.000102822,0.035541227,0.151808491,2018
gen_058417,Swaziland,2020/01/07,2.94E-05,0.000119626,,0.103534938,2020
gen_058418,South Africa,2018/02/22,6.98E-05,0.000293508,0.042341438,0.154883241,2018
gen_058419,South Africa,2024/11/30,6.13E-05,0.000307931,0.055803495,0.147453493,2024
gen_058420,Swaziland,2024/01/22,,0.000144462,0.034662317,0.135402696,2024
gen_058421,Botswana,2027/08/11,2.79E-05,8.11E-05,0.049178049,0.084711358,2027
gen_058422,Swaziland,2023/08/16,3.93E-05,0.000136403,0.037279704,0.125901904,2023
gen_058423,Swaziland,2020/07/10,2.59E-05,0.000113729,0.034356661,0.139898392,2020
gen_058424,Lesotho,2025/03/29,3.11E-05,,0.039832047,0.167033408,2025
gen_058425,Lesotho,2027/02/26,2.57E-05,0.000101768,0.032906518,0.147244426,2027
gen_058426,South Africa,2019/03/06,7.32E-05,0.000318377,0.056470494,0.139560581,2019
gen_058427,Mozambique,2019/04/17,2.39E-05,9.23E-05,0.035298756,0.136813631,2019
gen_058428,Zimbabwe,2019/12/04,3.26E-05,,0.037654007,,2019
gen_058429,Botswana,2025/04/10,2.63E-05,0.000101535,0.022874415,0.133565252,2025
gen_058430,Lesotho,2021/12/29,2.47E-05,0.000102518,0.027978663,0.138977266,2021
gen_058431,Swaziland,2018/06/25,2.60E-05,0.00011705,,0.091380104,2018
gen_058432,Swaziland,2027/05/03,4.27E-05,0.000150541,0.041914406,0.187213212,2027
gen_058433,Zimbabwe,2023/04/16,3.06E-05,,0.039898101,,2023
gen_058434,Botswana,2020/02/24,1.65E-05,,0.033284974,0.147676952,2020
gen_058435,Botswana,2018/07/19,2.31E-05,8.97E-05,0.027141908,0.101816415,2018
gen_058436,Zimbabwe,2023/10/12,4.54E-05,0.000118186,0.035009012,0.141851184,2023
gen_058437,Swaziland,2027/10/08,2.81E-05,0.000130423,0.038093395,0.126963961,2027
gen_058438,Swaziland,2020/09/27,3.32E-05,8.65E-05,0.039417825,0.108996619,2020
gen_058439,Zimbabwe,2026/05/23,4.04E-05,0.000137526,,0.128543553,2026
gen_058440,Lesotho,2020/04/07,2.22E-05,0.000112423,0.032416951,0.149585833,2020
gen_058441,Botswana,2026/08/13,2.53E-05,8.64E-05,0.03620393,0.125429414,2026
gen_058442,Lesotho,2024/09/17,2.72E-05,8.91E-05,0.028143627,,2024
gen_058443,Zimbabwe,2027/04/03,3.35E-05,0.000121006,0.042270541,0.119764979,2027
gen_058444,South Africa,2023/06/15,6.06E-05,0.000249791,0.058935896,0.143610529,2023
gen_058445,Botswana,2025/03/15,2.52E-05,8.40E-05,0.033828788,0.146435331,2025
gen_058446,Swaziland,2019/12/04,2.92E-05,0.000112585,0.029251743,0.139790372,2019
gen_058447,Zimbabwe,2020/11/25,3.39E-05,9.28E-05,0.030382691,0.105000533,2020
gen_058448,Botswana,2027/04/02,2.21E-05,0.000110542,0.036898306,0.160090233,2027
gen_058449,South Africa,2027/12/31,,0.000261982,,,2027
gen_058450,Swaziland,2024/07/11,3.05E-05,0.000142119,0.031480828,0.107239739,2024
gen_058451,Zimbabwe,2021/07/02,2.98E-05,0.000109266,0.03566592,,2021
gen_058452,South Africa,2022/04/06,7.62E-05,0.000300924,0.068340531,0.154884783,2022
gen_058453,Mozambique,2026/09/14,2.65E-05,6.94E-05,0.044727507,0.138567644,2026
gen_058454,Zimbabwe,2025/08/29,,,0.038552275,0.097751206,2025
gen_058455,Mozambique,2025/07/05,2.58E-05,8.88E-05,0.02492872,0.137015124,2025
gen_058456,South Africa,2023/10/12,5.77E-05,0.000243611,0.057336939,0.112490549,2023
gen_058457,Zimbabwe,2024/05/09,4.04E-05,0.000136963,0.035529364,0.159131209,2024
gen_058458,South Africa,2025/11/09,6.90E-05,0.000218445,0.05378653,0.130246918,2025
gen_058459,Swaziland,2024/09/20,3.67E-05,,0.040913894,0.130689124,2024
gen_058460,Zimbabwe,2026/08/28,3.46E-05,0.000112295,,0.106236952,2026
gen_058461,South Africa,2018/01/01,6.07E-05,0.000193199,0.046878089,0.143051443,2018
gen_058462,Mozambique,2019/07/10,2.73E-05,9.01E-05,0.037027606,0.098804652,2019
gen_058463,South Africa,2023/09/25,5.74E-05,0.00022826,0.067089101,0.110100272,2023
gen_058464,Mozambique,2024/06/20,2.43E-05,9.52E-05,0.034951022,,2024
gen_058465,Swaziland,2018/12/13,3.16E-05,0.000106859,,0.129335888,2018
gen_058466,Botswana,2020/09/11,2.23E-05,,,0.085976106,2020
gen_058467,Botswana,2027/12/28,2.60E-05,8.50E-05,0.039371451,0.130647907,2027
gen_058468,Mozambique,2026/07/07,2.91E-05,8.37E-05,0.035594218,0.117545354,2026
gen_058469,Botswana,2020/02/09,2.04E-05,9.19E-05,0.026688969,0.136038954,2020
gen_058470,Swaziland,2018/09/22,3.51E-05,0.000138265,0.036458947,0.087998233,2018
gen_058471,Lesotho,2026/06/28,,9.17E-05,0.026831638,0.107580117,2026
gen_058472,Mozambique,2024/01/05,2.75E-05,9.57E-05,0.027554562,0.124116083,2024
gen_058473,Lesotho,2025/11/29,2.48E-05,,,0.127745065,2025
gen_058474,Zimbabwe,2018/01/26,2.67E-05,0.000113519,0.041752612,0.130871147,2018
gen_058475,Zimbabwe,2024/09/15,3.40E-05,8.79E-05,0.041035922,,2024
gen_058476,Botswana,2020/11/24,2.04E-05,0.000103309,0.02132021,0.138026231,2020
gen_058477,Mozambique,2023/10/05,3.14E-05,8.80E-05,,0.151390884,2023
gen_058478,Zimbabwe,2025/09/10,4.20E-05,9.70E-05,0.04662738,0.114860812,2025
gen_058479,Mozambique,2022/04/13,2.91E-05,,0.034024801,0.164232305,2022
gen_058480,Zimbabwe,2025/11/17,,0.00011872,0.032330657,0.133368932,2025
gen_058481,Botswana,2025/08/17,2.78E-05,8.31E-05,0.04353762,0.09898202,2025
gen_058482,Mozambique,2020/05/22,2.44E-05,0.000101395,0.036817851,0.126827558,2020
gen_058483,Zimbabwe,2021/11/19,3.56E-05,,0.036955217,0.101254274,2021
gen_058484,Lesotho,2026/07/10,2.29E-05,8.94E-05,0.029101427,0.114546322,2026
gen_058485,Botswana,2025/07/20,2.48E-05,8.32E-05,0.024533145,0.124318173,2025
gen_058486,Swaziland,2023/01/01,3.33E-05,0.00013424,0.038134643,0.13271333,2023
gen_058487,Botswana,2019/10/31,2.92E-05,7.61E-05,0.034996058,0.130878847,2019
gen_058488,Lesotho,2018/03/04,2.62E-05,8.93E-05,0.035457144,0.135355547,2018
gen_058489,Swaziland,2026/03/10,4.31E-05,0.000141597,0.041524384,0.142002931,2026
gen_058490,Zimbabwe,2026/08/23,3.35E-05,9.86E-05,0.037130167,0.111302568,2026
gen_058491,Botswana,2025/09/13,2.61E-05,6.90E-05,0.031090189,0.119144915,2025
gen_058492,Mozambique,2023/06/30,2.16E-05,9.47E-05,0.026095433,0.131598684,2023
gen_058493,Swaziland,2025/08/14,3.89E-05,0.00016137,0.05815019,0.135701607,2025
gen_058494,Mozambique,2019/12/31,2.68E-05,0.000124472,0.031973114,0.117885735,2019
gen_058495,Mozambique,2022/02/01,3.03E-05,9.47E-05,,0.157288672,2022
gen_058496,South Africa,2021/07/07,5.89E-05,,0.044466106,,2021
gen_058497,Swaziland,2025/01/07,2.98E-05,0.000158177,0.032896923,,2025
gen_058498,Botswana,2027/02/03,2.55E-05,7.57E-05,0.029993273,0.118511108,2027
gen_058499,Botswana,2023/02/05,2.72E-05,8.69E-05,0.027528994,0.147269389,2023
gen_058500,Botswana,2022/04/27,2.63E-05,8.23E-05,0.030563846,0.128288679,2022
gen_058501,Mozambique,2020/09/10,3.00E-05,9.04E-05,0.031945019,0.114777266,2020
gen_058502,Lesotho,2020/04/29,,9.15E-05,0.028753343,0.137561947,2020
gen_058503,Mozambique,2022/09/11,3.54E-05,0.000104349,0.032438388,0.115454921,2022
gen_058504,Lesotho,2019/06/10,2.62E-05,7.96E-05,0.026969673,0.143079859,2019
gen_058505,South Africa,2022/01/01,7.14E-05,0.000261358,0.045856988,0.112667652,2022
gen_058506,Lesotho,2026/05/15,2.66E-05,0.000124557,0.032599889,,2026
gen_058507,Zimbabwe,2019/08/14,4.59E-05,9.67E-05,0.045044584,0.09339479,2019
gen_058508,Lesotho,2020/04/14,2.76E-05,8.95E-05,0.027339564,0.169200292,2020
gen_058509,Lesotho,2018/02/25,2.11E-05,9.88E-05,0.030507669,0.146023757,2018
gen_058510,Zimbabwe,2021/06/05,3.32E-05,0.0001388,0.033225261,0.119923103,2021
gen_058511,South Africa,2024/07/18,6.24E-05,0.000265894,0.04702147,0.101623767,2024
gen_058512,Botswana,2027/11/12,2.60E-05,8.16E-05,0.033366414,0.119036654,2027
gen_058513,Botswana,2025/05/30,2.36E-05,0.000102191,0.030356132,0.15989431,2025
gen_058514,Botswana,2021/01/03,1.77E-05,7.78E-05,0.028826984,0.130692836,2021
gen_058515,Swaziland,2021/02/05,3.19E-05,0.00014226,0.03454302,0.177847505,2021
gen_058516,South Africa,2022/01/13,7.31E-05,0.000290834,0.056514966,0.172941262,2022
gen_058517,Zimbabwe,2027/12/20,2.88E-05,0.000126526,0.031961846,0.172392438,2027
gen_058518,Lesotho,2021/06/19,2.26E-05,6.90E-05,0.020440504,0.147786016,2021
gen_058519,Botswana,2020/03/13,2.24E-05,0.000103368,,0.124826753,2020
gen_058520,Mozambique,2026/12/15,2.38E-05,0.000104078,0.027633164,0.128810771,2026
gen_058521,Botswana,2024/02/03,2.25E-05,9.40E-05,0.030212456,0.162269996,2024
gen_058522,Botswana,2022/08/18,2.57E-05,9.77E-05,0.044067139,0.117313557,2022
gen_058523,Swaziland,2026/02/28,4.35E-05,,0.04779197,,2026
gen_058524,Mozambique,2022/01/13,2.43E-05,9.20E-05,0.033176175,0.153093044,2022
gen_058525,Zimbabwe,2025/03/14,3.18E-05,0.000112012,0.045317576,0.149728919,2025
gen_058526,South Africa,2021/02/13,5.50E-05,0.000277644,0.046279298,0.179474269,2021
gen_058527,South Africa,2021/12/19,6.22E-05,0.000249911,0.050068167,0.152757798,2021
gen_058528,Zimbabwe,2025/10/02,3.28E-05,9.86E-05,0.03631513,0.124299464,2025
gen_058529,Mozambique,2026/07/27,1.79E-05,,0.027776081,0.128691364,2026
gen_058530,Lesotho,2025/06/28,2.30E-05,0.000101669,0.026657841,,2025
gen_058531,Swaziland,2025/06/12,3.38E-05,0.000143674,0.039444154,0.164204546,2025
gen_058532,Swaziland,2021/04/13,3.82E-05,0.000149494,0.025083761,0.143814371,2021
gen_058533,Lesotho,2020/07/23,2.23E-05,,0.021913847,0.108879387,2020
gen_058534,Swaziland,2023/10/10,3.47E-05,,0.042312881,0.132979831,2023
gen_058535,Zimbabwe,2025/05/19,3.38E-05,0.000109188,0.040978612,0.139830602,2025
gen_058536,Lesotho,2026/01/23,2.92E-05,9.91E-05,0.030278643,0.130461889,2026
gen_058537,Zimbabwe,2021/04/22,4.01E-05,0.0001414,0.043361794,0.136172363,2021
gen_058538,Botswana,2020/06/28,,9.90E-05,0.034371747,0.109472806,2020
gen_058539,Zimbabwe,2020/08/19,3.71E-05,0.000107303,0.040152467,0.119112678,2020
gen_058540,Zimbabwe,2021/07/21,2.89E-05,0.000118215,0.035349821,0.099940876,2021
gen_058541,Zimbabwe,2021/10/17,4.13E-05,0.000113927,0.041123177,0.128389014,2021
gen_058542,Mozambique,2027/04/24,2.42E-05,8.42E-05,0.034563432,0.130489572,2027
gen_058543,Zimbabwe,2021/12/29,3.47E-05,0.000110212,0.037219668,0.137977916,2021
gen_058544,South Africa,2018/05/09,5.91E-05,0.000235259,0.053461216,0.152288954,2018
gen_058545,Botswana,2018/02/20,2.55E-05,8.95E-05,0.031666898,0.173233194,2018
gen_058546,Zimbabwe,2020/02/20,2.82E-05,0.000109704,0.034047382,0.126034424,2020
gen_058547,Zimbabwe,2020/08/18,3.69E-05,,0.038981778,0.112077673,2020
gen_058548,Lesotho,2018/09/08,2.13E-05,7.56E-05,0.030336603,0.090040765,2018
gen_058549,Lesotho,2024/11/02,1.66E-05,,0.028697692,0.090051254,2024
gen_058550,South Africa,2027/05/19,7.12E-05,0.000364457,0.051180917,0.141883463,2027
gen_058551,Mozambique,2021/09/25,2.80E-05,9.73E-05,0.039831207,0.10924413,2021
gen_058552,South Africa,2020/12/28,5.99E-05,,0.048297852,0.128592409,2020
gen_058553,Mozambique,2024/04/29,2.60E-05,0.000100839,0.03326921,,2024
gen_058554,Lesotho,2023/03/24,2.41E-05,0.000113486,0.037233094,0.139627857,2023
gen_058555,Lesotho,2024/07/19,2.52E-05,9.89E-05,0.030309476,0.105115449,2024
gen_058556,South Africa,2026/09/15,8.23E-05,0.000248234,0.055140167,0.127114412,2026
gen_058557,Mozambique,2027/10/15,2.85E-05,0.000102041,0.03548249,0.138408814,2027
gen_058558,Botswana,2020/08/13,2.73E-05,,0.032220617,,2020
gen_058559,South Africa,2022/04/09,5.92E-05,0.000274079,0.059383871,0.188107551,2022
gen_058560,Swaziland,2018/11/14,2.79E-05,0.000108529,0.025984615,0.10077299,2018
gen_058561,Botswana,2023/12/02,2.56E-05,8.30E-05,0.025927853,,2023
gen_058562,Lesotho,2021/01/21,2.43E-05,,0.029437938,0.152464541,2021
gen_058563,Mozambique,2025/03/05,2.93E-05,0.000111066,0.035135559,0.128084627,2025
gen_058564,Zimbabwe,2022/12/23,2.91E-05,9.63E-05,0.039245972,0.115135555,2022
gen_058565,Mozambique,2024/10/05,3.44E-05,8.55E-05,0.045782681,0.117129926,2024
gen_058566,Zimbabwe,2022/10/23,3.53E-05,0.000117165,0.036598636,0.142068874,2022
gen_058567,Swaziland,2023/04/23,3.59E-05,,0.029752936,0.144758911,2023
gen_058568,Zimbabwe,2024/04/26,3.71E-05,0.000103427,0.034287043,0.163614484,2024
gen_058569,South Africa,2025/12/10,6.51E-05,,0.04501648,0.161896253,2025
gen_058570,Lesotho,2019/04/23,2.95E-05,7.90E-05,0.025821044,0.145601006,2019
gen_058571,Swaziland,2024/07/19,3.18E-05,0.000134231,0.031281526,0.129825891,2024
gen_058572,Botswana,2022/07/01,2.72E-05,9.12E-05,0.027725156,0.116749064,2022
gen_058573,Swaziland,2024/09/08,3.26E-05,0.000113957,0.040916027,0.126115715,2024
gen_058574,Lesotho,2024/07/09,2.16E-05,8.39E-05,0.027788663,0.13001489,2024
gen_058575,Swaziland,2020/11/10,3.74E-05,0.00013767,0.030423357,,2020
gen_058576,South Africa,2022/06/24,5.88E-05,0.000248167,0.0505779,0.143448814,2022
gen_058577,Lesotho,2025/12/06,2.12E-05,8.50E-05,0.030411472,0.136356708,2025
gen_058578,Mozambique,2024/03/30,2.61E-05,0.00012077,0.034609314,0.133538287,2024
gen_058579,South Africa,2023/08/21,7.52E-05,0.000212603,0.061253646,0.130003423,2023
gen_058580,Swaziland,2026/05/05,,0.000142958,0.034105197,0.167390327,2026
gen_058581,Mozambique,2026/06/12,3.10E-05,0.00011238,0.041052493,0.109060614,2026
gen_058582,Botswana,2018/08/10,2.70E-05,8.78E-05,0.027792162,0.113483506,2018
gen_058583,Botswana,2019/07/28,1.81E-05,6.31E-05,0.025823809,,2019
gen_058584,South Africa,2025/04/14,6.58E-05,0.000322048,0.060193788,0.154329335,2025
gen_058585,Zimbabwe,2021/11/23,3.41E-05,0.000117075,0.039774753,0.116287463,2021
gen_058586,Mozambique,2027/11/11,2.12E-05,9.16E-05,0.036504484,0.12925254,2027
gen_058587,Botswana,2025/01/02,2.22E-05,8.98E-05,0.025303402,0.142034126,2025
gen_058588,Lesotho,2020/02/29,2.20E-05,0.000100171,0.033641455,0.147107507,2020
gen_058589,Zimbabwe,2027/01/28,3.80E-05,0.000121532,0.024536869,0.156235552,2027
gen_058590,Swaziland,2019/02/12,3.50E-05,0.000150205,0.036365292,0.150073641,2019
gen_058591,Botswana,2026/08/30,2.44E-05,7.44E-05,0.032283291,0.110153181,2026
gen_058592,Lesotho,2025/07/28,2.12E-05,9.06E-05,0.025794077,0.102700207,2025
gen_058593,Swaziland,2024/02/09,3.49E-05,0.000151894,,0.181892079,2024
gen_058594,South Africa,2018/11/01,4.27E-05,0.000197945,0.050652646,0.107278162,2018
gen_058595,Lesotho,2025/05/18,2.52E-05,,0.030842674,0.110899746,2025
gen_058596,Swaziland,2022/12/20,4.07E-05,9.36E-05,0.033906284,0.126985024,2022
gen_058597,Zimbabwe,2022/02/09,3.29E-05,0.000123284,0.045521066,0.112426671,2022
gen_058598,Zimbabwe,2024/03/15,2.87E-05,0.000145423,0.031915863,0.140767431,2024
gen_058599,Swaziland,2019/09/20,3.90E-05,0.000113928,0.035201076,0.130074999,2019
gen_058600,Mozambique,2024/05/18,2.42E-05,0.000121169,0.036328584,0.120722363,2024
gen_058601,Botswana,2022/11/15,2.10E-05,7.85E-05,0.027537263,0.138197515,2022
gen_058602,Mozambique,2023/03/12,3.26E-05,9.81E-05,0.038431293,0.135522865,2023
gen_058603,Botswana,2027/07/19,2.95E-05,9.94E-05,0.035078456,0.134340067,2027
gen_058604,South Africa,2021/09/01,6.11E-05,0.000225488,0.064256441,0.125446769,2021
gen_058605,South Africa,2021/09/27,6.76E-05,0.000208601,0.059611168,0.124304818,2021
gen_058606,Mozambique,2026/06/29,2.55E-05,8.90E-05,0.036470904,0.166897258,2026
gen_058607,Botswana,2023/04/15,2.44E-05,0.000117802,0.036173433,0.127661371,2023
gen_058608,South Africa,2027/09/02,6.25E-05,0.000210308,0.059225203,0.129989023,2027
gen_058609,Botswana,2027/06/06,2.34E-05,9.94E-05,0.030200731,0.121684121,2027
gen_058610,Lesotho,2020/01/24,2.70E-05,0.000108198,0.03075372,0.126475833,2020
gen_058611,Zimbabwe,2019/01/05,,0.0001141,,0.118545195,2019
gen_058612,Zimbabwe,2019/11/24,3.38E-05,0.000107125,0.0438582,0.119325617,2019
gen_058613,South Africa,2018/07/09,5.88E-05,0.000268089,0.051178581,0.132434328,2018
gen_058614,Mozambique,2026/02/24,2.86E-05,0.000108841,,,2026
gen_058615,Botswana,2024/03/14,2.58E-05,9.92E-05,0.031319903,,2024
gen_058616,South Africa,2019/04/04,6.04E-05,0.000289637,0.051082567,0.168657838,2019
gen_058617,Mozambique,2021/06/25,2.27E-05,0.000109654,0.032688908,0.127856944,2021
